"id","itemType","enabled","level","displayName","message","tags","description","helpLink","target.type","target.platform","target.machineType","target.engineEdition","target.version","target.name","threshold","limit"
"ErrorLog109","definition","TRUE","Medium","Database engine error 109","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","There are more columns in the INSERT statement than values specified in the VALUES clause. The number of values in the VALUES clause must match the number of columns specified in the INSERT statement.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog211","definition","TRUE","High","Database engine error 211","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","Possible schema corruption.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog232","definition","TRUE","Information","Database engine error 232","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","Arithmetic overflow error.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog566","definition","TRUE","Medium","Database engine error 566","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","An error occurred while writing an audit trace.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog602","definition","TRUE","Information","Database engine error 602","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","Could not find an entry for table or index. This error can occur if a stored procedure references a dropped table, or metadata is corrupted.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog603","definition","TRUE","Information","Database engine error 603","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","Could not find an entry for table or index. This error can occur if a stored procedure references a dropped table, or metadata is corrupted.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog605","definition","TRUE","Medium","Database engine error 605","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","Attempt to fetch a logical page failed. This error generally signifies page or allocation corruption, and often is caused by hardware or disk device driver failure.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-605-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog608","definition","TRUE","Medium","Database engine error 608","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","No catalog entry found for partition. The metadata is inconsistent.","https://docs.microsoft.com/sql/relational-databases/errors-events/database-engine-events-and-errors","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog701","definition","TRUE","Information","Database engine error 701","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","There is insufficient system memory in resource pool to run this query. Insufficient memory can be caused by a number of factors that include operating system settings, physical memory availability, other components use memory inside SQL Server, or memory limits on the current workload.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-701-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog802","definition","TRUE","Medium","Database engine error 802","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","There is insufficient memory available in the buffer pool. This is caused when the buffer pool is full and the buffer pool cannot grow any larger.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-802-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog823","definition","TRUE","Medium","Database engine error 823","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","The operating system returned error to SQL Server. This error usually indicates that there is a problem with underlying storage system or the hardware or a driver that is in the path of the I/O request.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-823-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog824","definition","TRUE","Medium","Database engine error 824","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","SQL Server detected a logical consistency-based I/O error. This error usually indicates that there is a problem with underlying storage system or the hardware or a driver that is in the path of the I/O request.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-824-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
"ErrorLog825","definition","TRUE","Medium","Database engine error 825","Database engine error @{error} occurred @{error_count} times in the last @{history_days} days. Last occurrence at @{last_occurrence}.","","A read of a file succeeded after failing one or more times. This error indicates that the read operation had to be reissued at least one time, and indicates a major problem with the disk hardware.","https://docs.microsoft.com/sql/relational-databases/errors-events/mssqlserver-825-database-engine-error","Server","Windows Linux",,"SqlServer, ManagedInstance","[11.0,)",,,
